contentId,creatorId,title,lengthSec,format,platform,createdAt
"c4253","creator_3","Synthetic Item 4253",4313,"short","twitch","2025-01-01"
"c4254","creator_4","Synthetic Item 4254",4314,"podcast","spotify","2025-01-01"
"c4255","creator_5","Synthetic Item 4255",4315,"live","youtube","2025-01-01"
"c4256","creator_6","Synthetic Item 4256",4316,"video","blog","2025-01-01"
"c4257","creator_7","Synthetic Item 4257",4317,"article","instagram","2025-01-01"
"c4258","creator_8","Synthetic Item 4258",4318,"short","tiktok","2025-01-01"
"c4259","creator_9","Synthetic Item 4259",4319,"podcast","twitch","2025-01-01"
"c4260","creator_10","Synthetic Item 4260",4320,"live","spotify","2025-01-01"
"c4261","creator_11","Synthetic Item 4261",4321,"video","youtube","2025-01-01"
"c4262","creator_12","Synthetic Item 4262",4322,"article","blog","2025-01-01"
"c4263","creator_13","Synthetic Item 4263",4323,"short","instagram","2025-01-01"
"c4264","creator_14","Synthetic Item 4264",4324,"podcast","tiktok","2025-01-01"
"c4265","creator_15","Synthetic Item 4265",4325,"live","twitch","2025-01-01"
"c4266","creator_16","Synthetic Item 4266",4326,"video","spotify","2025-01-01"
"c4267","creator_17","Synthetic Item 4267",4327,"article","youtube","2025-01-01"
"c4268","creator_18","Synthetic Item 4268",4328,"short","blog","2025-01-01"
"c4269","creator_19","Synthetic Item 4269",4329,"podcast","instagram","2025-01-01"
"c4270","creator_20","Synthetic Item 4270",4330,"live","tiktok","2025-01-01"
"c4271","creator_21","Synthetic Item 4271",4331,"video","twitch","2025-01-01"
"c4272","creator_22","Synthetic Item 4272",4332,"article","spotify","2025-01-01"
"c4273","creator_23","Synthetic Item 4273",4333,"short","youtube","2025-01-01"
"c4274","creator_24","Synthetic Item 4274",4334,"podcast","blog","2025-01-01"
"c4275","creator_25","Synthetic Item 4275",4335,"live","instagram","2025-01-01"
"c4276","creator_26","Synthetic Item 4276",4336,"video","tiktok","2025-01-01"
"c4277","creator_27","Synthetic Item 4277",4337,"article","twitch","2025-01-01"
"c4278","creator_28","Synthetic Item 4278",4338,"short","spotify","2025-01-01"
"c4279","creator_29","Synthetic Item 4279",4339,"podcast","youtube","2025-01-01"
"c4280","creator_30","Synthetic Item 4280",4340,"live","blog","2025-01-01"
"c4281","creator_31","Synthetic Item 4281",4341,"video","instagram","2025-01-01"
"c4282","creator_32","Synthetic Item 4282",4342,"article","tiktok","2025-01-01"
"c4283","creator_33","Synthetic Item 4283",4343,"short","twitch","2025-01-01"
"c4284","creator_34","Synthetic Item 4284",4344,"podcast","spotify","2025-01-01"
"c4285","creator_35","Synthetic Item 4285",4345,"live","youtube","2025-01-01"
"c4286","creator_36","Synthetic Item 4286",4346,"video","blog","2025-01-01"
"c4287","creator_37","Synthetic Item 4287",4347,"article","instagram","2025-01-01"
"c4288","creator_38","Synthetic Item 4288",4348,"short","tiktok","2025-01-01"
"c4289","creator_39","Synthetic Item 4289",4349,"podcast","twitch","2025-01-01"
"c4290","creator_40","Synthetic Item 4290",4350,"live","spotify","2025-01-01"
"c4291","creator_41","Synthetic Item 4291",4351,"video","youtube","2025-01-01"
"c4292","creator_42","Synthetic Item 4292",4352,"article","blog","2025-01-01"
"c4293","creator_43","Synthetic Item 4293",4353,"short","instagram","2025-01-01"
"c4294","creator_44","Synthetic Item 4294",4354,"podcast","tiktok","2025-01-01"
"c4295","creator_45","Synthetic Item 4295",4355,"live","twitch","2025-01-01"
"c4296","creator_46","Synthetic Item 4296",4356,"video","spotify","2025-01-01"
"c4297","creator_47","Synthetic Item 4297",4357,"article","youtube","2025-01-01"
"c4298","creator_48","Synthetic Item 4298",4358,"short","blog","2025-01-01"
"c4299","creator_49","Synthetic Item 4299",4359,"podcast","instagram","2025-01-01"
"c4300","creator_50","Synthetic Item 4300",4360,"live","tiktok","2025-01-01"
"c4301","creator_1","Synthetic Item 4301",4361,"video","twitch","2025-01-01"
"c4302","creator_2","Synthetic Item 4302",4362,"article","spotify","2025-01-01"
"c4303","creator_3","Synthetic Item 4303",4363,"short","youtube","2025-01-01"
"c4304","creator_4","Synthetic Item 4304",4364,"podcast","blog","2025-01-01"
"c4305","creator_5","Synthetic Item 4305",4365,"live","instagram","2025-01-01"
"c4306","creator_6","Synthetic Item 4306",4366,"video","tiktok","2025-01-01"
"c4307","creator_7","Synthetic Item 4307",4367,"article","twitch","2025-01-01"
"c4308","creator_8","Synthetic Item 4308",4368,"short","spotify","2025-01-01"
"c4309","creator_9","Synthetic Item 4309",4369,"podcast","youtube","2025-01-01"
"c4310","creator_10","Synthetic Item 4310",4370,"live","blog","2025-01-01"
"c4311","creator_11","Synthetic Item 4311",4371,"video","instagram","2025-01-01"
"c4312","creator_12","Synthetic Item 4312",4372,"article","tiktok","2025-01-01"
"c4313","creator_13","Synthetic Item 4313",4373,"short","twitch","2025-01-01"
"c4314","creator_14","Synthetic Item 4314",4374,"podcast","spotify","2025-01-01"
"c4315","creator_15","Synthetic Item 4315",4375,"live","youtube","2025-01-01"
"c4316","creator_16","Synthetic Item 4316",4376,"video","blog","2025-01-01"
"c4317","creator_17","Synthetic Item 4317",4377,"article","instagram","2025-01-01"
"c4318","creator_18","Synthetic Item 4318",4378,"short","tiktok","2025-01-01"
"c4319","creator_19","Synthetic Item 4319",4379,"podcast","twitch","2025-01-01"
"c4320","creator_20","Synthetic Item 4320",4380,"live","spotify","2025-01-01"
"c4321","creator_21","Synthetic Item 4321",4381,"video","youtube","2025-01-01"
"c4322","creator_22","Synthetic Item 4322",4382,"article","blog","2025-01-01"
"c4323","creator_23","Synthetic Item 4323",4383,"short","instagram","2025-01-01"
"c4324","creator_24","Synthetic Item 4324",4384,"podcast","tiktok","2025-01-01"
"c4325","creator_25","Synthetic Item 4325",4385,"live","twitch","2025-01-01"
"c4326","creator_26","Synthetic Item 4326",4386,"video","spotify","2025-01-01"
"c4327","creator_27","Synthetic Item 4327",4387,"article","youtube","2025-01-01"
"c4328","creator_28","Synthetic Item 4328",4388,"short","blog","2025-01-01"
"c4329","creator_29","Synthetic Item 4329",4389,"podcast","instagram","2025-01-01"
"c4330","creator_30","Synthetic Item 4330",4390,"live","tiktok","2025-01-01"
"c4331","creator_31","Synthetic Item 4331",4391,"video","twitch","2025-01-01"
"c4332","creator_32","Synthetic Item 4332",4392,"article","spotify","2025-01-01"
"c4333","creator_33","Synthetic Item 4333",4393,"short","youtube","2025-01-01"
"c4334","creator_34","Synthetic Item 4334",4394,"podcast","blog","2025-01-01"
"c4335","creator_35","Synthetic Item 4335",4395,"live","instagram","2025-01-01"
"c4336","creator_36","Synthetic Item 4336",4396,"video","tiktok","2025-01-01"
"c4337","creator_37","Synthetic Item 4337",4397,"article","twitch","2025-01-01"
"c4338","creator_38","Synthetic Item 4338",4398,"short","spotify","2025-01-01"
"c4339","creator_39","Synthetic Item 4339",4399,"podcast","youtube","2025-01-01"
"c4340","creator_40","Synthetic Item 4340",4400,"live","blog","2025-01-01"
"c4341","creator_41","Synthetic Item 4341",4401,"video","instagram","2025-01-01"
"c4342","creator_42","Synthetic Item 4342",4402,"article","tiktok","2025-01-01"
"c4343","creator_43","Synthetic Item 4343",4403,"short","twitch","2025-01-01"
"c4344","creator_44","Synthetic Item 4344",4404,"podcast","spotify","2025-01-01"
"c4345","creator_45","Synthetic Item 4345",4405,"live","youtube","2025-01-01"
"c4346","creator_46","Synthetic Item 4346",4406,"video","blog","2025-01-01"
"c4347","creator_47","Synthetic Item 4347",4407,"article","instagram","2025-01-01"
"c4348","creator_48","Synthetic Item 4348",4408,"short","tiktok","2025-01-01"
"c4349","creator_49","Synthetic Item 4349",4409,"podcast","twitch","2025-01-01"
"c4350","creator_50","Synthetic Item 4350",4410,"live","spotify","2025-01-01"
"c4351","creator_1","Synthetic Item 4351",4411,"video","youtube","2025-01-01"
"c4352","creator_2","Synthetic Item 4352",4412,"article","blog","2025-01-01"
"c4353","creator_3","Synthetic Item 4353",4413,"short","instagram","2025-01-01"
"c4354","creator_4","Synthetic Item 4354",4414,"podcast","tiktok","2025-01-01"
"c4355","creator_5","Synthetic Item 4355",4415,"live","twitch","2025-01-01"
"c4356","creator_6","Synthetic Item 4356",4416,"video","spotify","2025-01-01"
"c4357","creator_7","Synthetic Item 4357",4417,"article","youtube","2025-01-01"
"c4358","creator_8","Synthetic Item 4358",4418,"short","blog","2025-01-01"
"c4359","creator_9","Synthetic Item 4359",4419,"podcast","instagram","2025-01-01"
"c4360","creator_10","Synthetic Item 4360",4420,"live","tiktok","2025-01-01"
"c4361","creator_11","Synthetic Item 4361",4421,"video","twitch","2025-01-01"
"c4362","creator_12","Synthetic Item 4362",4422,"article","spotify","2025-01-01"
"c4363","creator_13","Synthetic Item 4363",4423,"short","youtube","2025-01-01"
"c4364","creator_14","Synthetic Item 4364",4424,"podcast","blog","2025-01-01"
"c4365","creator_15","Synthetic Item 4365",4425,"live","instagram","2025-01-01"
"c4366","creator_16","Synthetic Item 4366",4426,"video","tiktok","2025-01-01"
"c4367","creator_17","Synthetic Item 4367",4427,"article","twitch","2025-01-01"
"c4368","creator_18","Synthetic Item 4368",4428,"short","spotify","2025-01-01"
"c4369","creator_19","Synthetic Item 4369",4429,"podcast","youtube","2025-01-01"
"c4370","creator_20","Synthetic Item 4370",4430,"live","blog","2025-01-01"
"c4371","creator_21","Synthetic Item 4371",4431,"video","instagram","2025-01-01"
"c4372","creator_22","Synthetic Item 4372",4432,"article","tiktok","2025-01-01"
"c4373","creator_23","Synthetic Item 4373",4433,"short","twitch","2025-01-01"
"c4374","creator_24","Synthetic Item 4374",4434,"podcast","spotify","2025-01-01"
"c4375","creator_25","Synthetic Item 4375",4435,"live","youtube","2025-01-01"
"c4376","creator_26","Synthetic Item 4376",4436,"video","blog","2025-01-01"
"c4377","creator_27","Synthetic Item 4377",4437,"article","instagram","2025-01-01"
"c4378","creator_28","Synthetic Item 4378",4438,"short","tiktok","2025-01-01"
"c4379","creator_29","Synthetic Item 4379",4439,"podcast","twitch","2025-01-01"
"c4380","creator_30","Synthetic Item 4380",4440,"live","spotify","2025-01-01"
"c4381","creator_31","Synthetic Item 4381",4441,"video","youtube","2025-01-01"
"c4382","creator_32","Synthetic Item 4382",4442,"article","blog","2025-01-01"
"c4383","creator_33","Synthetic Item 4383",4443,"short","instagram","2025-01-01"
"c4384","creator_34","Synthetic Item 4384",4444,"podcast","tiktok","2025-01-01"
"c4385","creator_35","Synthetic Item 4385",4445,"live","twitch","2025-01-01"
"c4386","creator_36","Synthetic Item 4386",4446,"video","spotify","2025-01-01"
"c4387","creator_37","Synthetic Item 4387",4447,"article","youtube","2025-01-01"
"c4388","creator_38","Synthetic Item 4388",4448,"short","blog","2025-01-01"
"c4389","creator_39","Synthetic Item 4389",4449,"podcast","instagram","2025-01-01"
"c4390","creator_40","Synthetic Item 4390",4450,"live","tiktok","2025-01-01"
"c4391","creator_41","Synthetic Item 4391",4451,"video","twitch","2025-01-01"
"c4392","creator_42","Synthetic Item 4392",4452,"article","spotify","2025-01-01"
"c4393","creator_43","Synthetic Item 4393",4453,"short","youtube","2025-01-01"
"c4394","creator_44","Synthetic Item 4394",4454,"podcast","blog","2025-01-01"
"c4395","creator_45","Synthetic Item 4395",4455,"live","instagram","2025-01-01"
"c4396","creator_46","Synthetic Item 4396",4456,"video","tiktok","2025-01-01"
"c4397","creator_47","Synthetic Item 4397",4457,"article","twitch","2025-01-01"
"c4398","creator_48","Synthetic Item 4398",4458,"short","spotify","2025-01-01"
"c4399","creator_49","Synthetic Item 4399",4459,"podcast","youtube","2025-01-01"
"c4400","creator_50","Synthetic Item 4400",4460,"live","blog","2025-01-01"
"c4401","creator_1","Synthetic Item 4401",4461,"video","instagram","2025-01-01"
"c4402","creator_2","Synthetic Item 4402",4462,"article","tiktok","2025-01-01"
"c4403","creator_3","Synthetic Item 4403",4463,"short","twitch","2025-01-01"
"c4404","creator_4","Synthetic Item 4404",4464,"podcast","spotify","2025-01-01"
"c4405","creator_5","Synthetic Item 4405",4465,"live","youtube","2025-01-01"
"c4406","creator_6","Synthetic Item 4406",4466,"video","blog","2025-01-01"
"c4407","creator_7","Synthetic Item 4407",4467,"article","instagram","2025-01-01"
"c4408","creator_8","Synthetic Item 4408",4468,"short","tiktok","2025-01-01"
"c4409","creator_9","Synthetic Item 4409",4469,"podcast","twitch","2025-01-01"
"c4410","creator_10","Synthetic Item 4410",4470,"live","spotify","2025-01-01"
"c4411","creator_11","Synthetic Item 4411",4471,"video","youtube","2025-01-01"
"c4412","creator_12","Synthetic Item 4412",4472,"article","blog","2025-01-01"
"c4413","creator_13","Synthetic Item 4413",4473,"short","instagram","2025-01-01"
"c4414","creator_14","Synthetic Item 4414",4474,"podcast","tiktok","2025-01-01"
"c4415","creator_15","Synthetic Item 4415",4475,"live","twitch","2025-01-01"
"c4416","creator_16","Synthetic Item 4416",4476,"video","spotify","2025-01-01"
"c4417","creator_17","Synthetic Item 4417",4477,"article","youtube","2025-01-01"
"c4418","creator_18","Synthetic Item 4418",4478,"short","blog","2025-01-01"
"c4419","creator_19","Synthetic Item 4419",4479,"podcast","instagram","2025-01-01"
"c4420","creator_20","Synthetic Item 4420",4480,"live","tiktok","2025-01-01"
"c4421","creator_21","Synthetic Item 4421",4481,"video","twitch","2025-01-01"
"c4422","creator_22","Synthetic Item 4422",4482,"article","spotify","2025-01-01"
"c4423","creator_23","Synthetic Item 4423",4483,"short","youtube","2025-01-01"
"c4424","creator_24","Synthetic Item 4424",4484,"podcast","blog","2025-01-01"
"c4425","creator_25","Synthetic Item 4425",4485,"live","instagram","2025-01-01"
"c4426","creator_26","Synthetic Item 4426",4486,"video","tiktok","2025-01-01"
"c4427","creator_27","Synthetic Item 4427",4487,"article","twitch","2025-01-01"
"c4428","creator_28","Synthetic Item 4428",4488,"short","spotify","2025-01-01"
"c4429","creator_29","Synthetic Item 4429",4489,"podcast","youtube","2025-01-01"
"c4430","creator_30","Synthetic Item 4430",4490,"live","blog","2025-01-01"
"c4431","creator_31","Synthetic Item 4431",4491,"video","instagram","2025-01-01"
"c4432","creator_32","Synthetic Item 4432",4492,"article","tiktok","2025-01-01"
"c4433","creator_33","Synthetic Item 4433",4493,"short","twitch","2025-01-01"
"c4434","creator_34","Synthetic Item 4434",4494,"podcast","spotify","2025-01-01"
"c4435","creator_35","Synthetic Item 4435",4495,"live","youtube","2025-01-01"
"c4436","creator_36","Synthetic Item 4436",4496,"video","blog","2025-01-01"
"c4437","creator_37","Synthetic Item 4437",4497,"article","instagram","2025-01-01"
"c4438","creator_38","Synthetic Item 4438",4498,"short","tiktok","2025-01-01"
"c4439","creator_39","Synthetic Item 4439",4499,"podcast","twitch","2025-01-01"
"c4440","creator_40","Synthetic Item 4440",4500,"live","spotify","2025-01-01"
"c4441","creator_41","Synthetic Item 4441",4501,"video","youtube","2025-01-01"
"c4442","creator_42","Synthetic Item 4442",4502,"article","blog","2025-01-01"
"c4443","creator_43","Synthetic Item 4443",4503,"short","instagram","2025-01-01"
"c4444","creator_44","Synthetic Item 4444",4504,"podcast","tiktok","2025-01-01"
"c4445","creator_45","Synthetic Item 4445",4505,"live","twitch","2025-01-01"
"c4446","creator_46","Synthetic Item 4446",4506,"video","spotify","2025-01-01"
"c4447","creator_47","Synthetic Item 4447",4507,"article","youtube","2025-01-01"
"c4448","creator_48","Synthetic Item 4448",4508,"short","blog","2025-01-01"
"c4449","creator_49","Synthetic Item 4449",4509,"podcast","instagram","2025-01-01"
"c4450","creator_50","Synthetic Item 4450",4510,"live","tiktok","2025-01-01"
"c4451","creator_1","Synthetic Item 4451",4511,"video","twitch","2025-01-01"
"c4452","creator_2","Synthetic Item 4452",4512,"article","spotify","2025-01-01"
"c4453","creator_3","Synthetic Item 4453",4513,"short","youtube","2025-01-01"
"c4454","creator_4","Synthetic Item 4454",4514,"podcast","blog","2025-01-01"
"c4455","creator_5","Synthetic Item 4455",4515,"live","instagram","2025-01-01"
"c4456","creator_6","Synthetic Item 4456",4516,"video","tiktok","2025-01-01"
"c4457","creator_7","Synthetic Item 4457",4517,"article","twitch","2025-01-01"
"c4458","creator_8","Synthetic Item 4458",4518,"short","spotify","2025-01-01"
"c4459","creator_9","Synthetic Item 4459",4519,"podcast","youtube","2025-01-01"
"c4460","creator_10","Synthetic Item 4460",4520,"live","blog","2025-01-01"
"c4461","creator_11","Synthetic Item 4461",4521,"video","instagram","2025-01-01"
"c4462","creator_12","Synthetic Item 4462",4522,"article","tiktok","2025-01-01"
"c4463","creator_13","Synthetic Item 4463",4523,"short","twitch","2025-01-01"
"c4464","creator_14","Synthetic Item 4464",4524,"podcast","spotify","2025-01-01"
"c4465","creator_15","Synthetic Item 4465",4525,"live","youtube","2025-01-01"
"c4466","creator_16","Synthetic Item 4466",4526,"video","blog","2025-01-01"
"c4467","creator_17","Synthetic Item 4467",4527,"article","instagram","2025-01-01"
"c4468","creator_18","Synthetic Item 4468",4528,"short","tiktok","2025-01-01"
"c4469","creator_19","Synthetic Item 4469",4529,"podcast","twitch","2025-01-01"
